language,pair_id,source_statement_id,concept,label,variant_index,cosine,threshold,recommended_threshold,predicted_match,expected_match,correct_at_threshold,text_a,text_b
fr,sem_0005_equivalent,sem_0005,stationary_increments,equivalent,1,0.104046,0.355000,0.355000,False,True,False,Ceci montre que les accroissements sont stationnaires et,La loi de X_t moins X_s ne dépend que de t moins s.
fr,sem_0005_equivalent,sem_0005,stationary_increments,equivalent,2,0.530425,0.355000,0.355000,True,True,True,Ceci montre que les accroissements sont stationnaires et,"La distribution d'un accroissement dépend de la durée de l'intervalle, pas de son origine."
fr,sem_0005_related_but_not_equivalent,sem_0005,stationary_increments,related_but_not_equivalent,1,0.423233,0.355000,0.355000,True,False,False,Ceci montre que les accroissements sont stationnaires et,Le mouvement brownien a des accroissements indépendants.
fr,sem_0005_related_but_not_equivalent,sem_0005,stationary_increments,related_but_not_equivalent,2,0.576435,0.355000,0.355000,True,False,False,Ceci montre que les accroissements sont stationnaires et,Les accroissements browniens sont normalement distribués.
fr,sem_0005_unrelated,sem_0005,stationary_increments,unrelated,1,0.182295,0.355000,0.355000,False,False,True,Ceci montre que les accroissements sont stationnaires et,Les racines d'un polynôme du second degré sont données par la formule quadratique.
fr,sem_0005_unrelated,sem_0005,stationary_increments,unrelated,2,0.319634,0.355000,0.355000,False,False,True,Ceci montre que les accroissements sont stationnaires et,Échanger deux lignes d'une matrice change le signe de son déterminant.
fr,sem_0006_equivalent,sem_0006,continuity_of_paths,equivalent,1,0.794999,0.355000,0.355000,True,True,True,plus l'hypothèse de continuité des trajectoires,Le processus possède des trajectoires continues.
fr,sem_0006_equivalent,sem_0006,continuity_of_paths,equivalent,2,0.459689,0.355000,0.355000,True,True,True,plus l'hypothèse de continuité des trajectoires,"Presque sûrement, l'application qui à t associe X_t est continue."
fr,sem_0006_related_but_not_equivalent,sem_0006,continuity_of_paths,related_but_not_equivalent,1,0.601542,0.355000,0.355000,True,False,False,plus l'hypothèse de continuité des trajectoires,Le théorème de continuité de Kolmogorov donne des conditions pour obtenir une modification continue.
fr,sem_0006_related_but_not_equivalent,sem_0006,continuity_of_paths,related_but_not_equivalent,2,0.654380,0.355000,0.355000,True,False,False,plus l'hypothèse de continuité des trajectoires,Le mouvement brownien possède presque sûrement des trajectoires continues.
fr,sem_0006_unrelated,sem_0006,continuity_of_paths,unrelated,1,0.368407,0.355000,0.355000,True,False,False,plus l'hypothèse de continuité des trajectoires,Le gradient indique la direction de plus forte croissance d'un champ scalaire.
fr,sem_0006_unrelated,sem_0006,continuity_of_paths,unrelated,2,0.232006,0.355000,0.355000,False,False,True,plus l'hypothèse de continuité des trajectoires,L'ordre d'un groupe fini est son nombre d'éléments.
fr,sem_0007_equivalent,sem_0007,kolmogorov_continuity_theorem,equivalent,1,0.765498,0.355000,0.355000,True,True,True,en prenant la version continue via le théorème de Kolmogorov,Le théorème de continuité de Kolmogorov permet d'obtenir une modification continue du processus.
fr,sem_0007_equivalent,sem_0007,kolmogorov_continuity_theorem,equivalent,2,0.839896,0.355000,0.355000,True,True,True,en prenant la version continue via le théorème de Kolmogorov,Le théorème de Kolmogorov-Chentsov fournit des conditions assurant l'existence d'une version continue.
fr,sem_0007_related_but_not_equivalent,sem_0007,kolmogorov_continuity_theorem,related_but_not_equivalent,1,0.330238,0.355000,0.355000,False,False,True,en prenant la version continue via le théorème de Kolmogorov,Le mouvement brownien a des trajectoires presque sûrement continues.
fr,sem_0007_related_but_not_equivalent,sem_0007,kolmogorov_continuity_theorem,related_but_not_equivalent,2,0.727790,0.355000,0.355000,True,False,False,en prenant la version continue via le théorème de Kolmogorov,Le théorème de Kolmogorov-Chentsov sert à étudier la régularité des trajectoires.
fr,sem_0007_unrelated,sem_0007,kolmogorov_continuity_theorem,unrelated,1,0.307865,0.355000,0.355000,False,False,True,en prenant la version continue via le théorème de Kolmogorov,L'inverse d'une matrice inversible est unique.
fr,sem_0007_unrelated,sem_0007,kolmogorov_continuity_theorem,unrelated,2,0.363872,0.355000,0.355000,True,False,False,en prenant la version continue via le théorème de Kolmogorov,L'intégrale d'un polynôme se calcule terme par terme.
fr,sem_0008_equivalent,sem_0008,brownian_law_of_large_numbers,equivalent,1,0.369894,0.355000,0.355000,True,True,True,par la loi des grands nombres pour le brownien,"Pour un mouvement brownien, W_t divisé par t converge presque sûrement vers zéro lorsque t tend vers l'infini."
fr,sem_0008_equivalent,sem_0008,brownian_law_of_large_numbers,equivalent,2,0.172489,0.355000,0.355000,False,True,False,par la loi des grands nombres pour le brownien,Le taux de croissance moyen du mouvement brownien est presque sûrement nul à long terme.
fr,sem_0008_related_but_not_equivalent,sem_0008,brownian_law_of_large_numbers,related_but_not_equivalent,1,0.283489,0.355000,0.355000,False,False,True,par la loi des grands nombres pour le brownien,Le mouvement brownien a une croissance sous-linéaire aux grands temps.
fr,sem_0008_related_but_not_equivalent,sem_0008,brownian_law_of_large_numbers,related_but_not_equivalent,2,0.312052,0.355000,0.355000,False,False,True,par la loi des grands nombres pour le brownien,La loi forte des grands nombres décrit la convergence presque sûre de moyennes asymptotiques.
fr,sem_0008_unrelated,sem_0008,brownian_law_of_large_numbers,unrelated,1,0.293886,0.355000,0.355000,False,False,True,par la loi des grands nombres pour le brownien,Une fonction holomorphe est dérivable au sens complexe dans un voisinage.
fr,sem_0008_unrelated,sem_0008,brownian_law_of_large_numbers,unrelated,2,0.190991,0.355000,0.355000,False,False,True,par la loi des grands nombres pour le brownien,La trace d'une matrice carrée est la somme de ses éléments diagonaux.
fr,sem_0009_equivalent,sem_0009,brownian_time_inversion,equivalent,1,0.453072,0.355000,0.355000,True,True,True,calculer $\lim_{t \to 0^+} t W_{1/t}$,On étudie à l'origine le processus brownien inversé en temps t W_{1/t}.
fr,sem_0009_equivalent,sem_0009,brownian_time_inversion,equivalent,2,0.562000,0.355000,0.355000,True,True,True,calculer $\lim_{t \to 0^+} t W_{1/t}$,L'inversion du temps brownien permet d'analyser t W_{1/t} lorsque t tend vers zéro.
fr,sem_0009_related_but_not_equivalent,sem_0009,brownian_time_inversion,related_but_not_equivalent,1,0.462089,0.355000,0.355000,True,False,False,calculer $\lim_{t \to 0^+} t W_{1/t}$,Le processus t W_{1/t} est lié à l'inversion du temps du mouvement brownien.
fr,sem_0009_related_but_not_equivalent,sem_0009,brownian_time_inversion,related_but_not_equivalent,2,0.362008,0.355000,0.355000,True,False,False,calculer $\lim_{t \to 0^+} t W_{1/t}$,La propriété d'échelle relie W_t à des trajectoires browniennes renormalisées.
fr,sem_0009_unrelated,sem_0009,brownian_time_inversion,unrelated,1,0.346578,0.355000,0.355000,False,False,True,calculer $\lim_{t \to 0^+} t W_{1/t}$,La formule de Bayes exprime une probabilité conditionnelle à partir d'une vraisemblance.
fr,sem_0009_unrelated,sem_0009,brownian_time_inversion,unrelated,2,0.389241,0.355000,0.355000,True,False,False,calculer $\lim_{t \to 0^+} t W_{1/t}$,La transformée de Fourier transforme une convolution en un produit.
fr,sem_0010_equivalent,sem_0010,bounded_stopping_time,equivalent,1,0.424257,0.355000,0.355000,True,True,True,$\tau$ est un temps d'arr\^et born\'e,Tau est un temps d'arrêt majoré par une constante déterministe finie.
fr,sem_0010_equivalent,sem_0010,bounded_stopping_time,equivalent,2,0.403272,0.355000,0.355000,True,True,True,$\tau$ est un temps d'arr\^et born\'e,Il existe une constante M telle que tau soit presque sûrement inférieur ou égal à M.
fr,sem_0010_related_but_not_equivalent,sem_0010,bounded_stopping_time,related_but_not_equivalent,1,0.224562,0.355000,0.355000,False,False,True,$\tau$ est un temps d'arr\^et born\'e,Un temps d'arrêt est un temps aléatoire déterminé par l'information disponible.
fr,sem_0010_related_but_not_equivalent,sem_0010,bounded_stopping_time,related_but_not_equivalent,2,0.172232,0.355000,0.355000,False,False,True,$\tau$ est un temps d'arr\^et born\'e,Les théorèmes d'arrêt optionnel imposent souvent que le temps d'arrêt soit borné.
fr,sem_0010_unrelated,sem_0010,bounded_stopping_time,unrelated,1,0.204726,0.355000,0.355000,False,False,True,$\tau$ est un temps d'arr\^et born\'e,Une base d'un espace vectoriel est une famille libre et génératrice.
fr,sem_0010_unrelated,sem_0010,bounded_stopping_time,unrelated,2,0.340560,0.355000,0.355000,False,False,True,$\tau$ est un temps d'arr\^et born\'e,L'aire d'un disque est égale à pi multiplié par le carré de son rayon.
fr,sem_0011_equivalent,sem_0011,martingale_property,equivalent,1,-0.005277,0.355000,0.355000,False,True,False,$(W_t)_{t\geq 0}$ est une martingale.,Le mouvement brownien est une martingale pour sa filtration naturelle.
fr,sem_0011_equivalent,sem_0011,martingale_property,equivalent,2,0.595716,0.355000,0.355000,True,True,True,$(W_t)_{t\geq 0}$ est une martingale.,"Pour s inférieur à t, l'espérance conditionnelle de W_t sachant F_s est égale à W_s."
fr,sem_0011_related_but_not_equivalent,sem_0011,martingale_property,related_but_not_equivalent,1,-0.008773,0.355000,0.355000,False,False,True,$(W_t)_{t\geq 0}$ est une martingale.,Le mouvement brownien est adapté à sa filtration naturelle.
fr,sem_0011_related_but_not_equivalent,sem_0011,martingale_property,related_but_not_equivalent,2,0.263275,0.355000,0.355000,False,False,True,$(W_t)_{t\geq 0}$ est une martingale.,"Pour une martingale, l'espérance conditionnelle d'une valeur future est la valeur présente."
fr,sem_0011_unrelated,sem_0011,martingale_property,unrelated,1,0.233350,0.355000,0.355000,False,False,True,$(W_t)_{t\geq 0}$ est une martingale.,L'algorithme d'Euclide calcule le plus grand commun diviseur.
fr,sem_0011_unrelated,sem_0011,martingale_property,unrelated,2,0.266303,0.355000,0.355000,False,False,True,$(W_t)_{t\geq 0}$ est une martingale.,La dérivée d'une fonction convexe différentiable est croissante.
fr,sem_0012_equivalent,sem_0012,doob_optional_stopping_theorem,equivalent,1,0.640880,0.355000,0.355000,True,True,True,Appliquez le théorème d'arrêt optionnel de Doob à $(W_t)_{t\geq 0}$ au temps d'arrêt $\tau$,On applique le théorème d'arrêt optionnel à la martingale W au temps d'arrêt borné tau.
fr,sem_0012_equivalent,sem_0012,doob_optional_stopping_theorem,equivalent,2,0.627900,0.355000,0.355000,True,True,True,Appliquez le théorème d'arrêt optionnel de Doob à $(W_t)_{t\geq 0}$ au temps d'arrêt $\tau$,"D'après le théorème d'arrêt optionnel de Doob, l'espérance de W_tau égale celle de W_0 lorsque tau est borné."
fr,sem_0012_related_but_not_equivalent,sem_0012,doob_optional_stopping_theorem,related_but_not_equivalent,1,0.595277,0.355000,0.355000,True,False,False,Appliquez le théorème d'arrêt optionnel de Doob à $(W_t)_{t\geq 0}$ au temps d'arrêt $\tau$,Le caractère borné du temps d'arrêt est une hypothèse fréquente du théorème d'arrêt optionnel.
fr,sem_0012_related_but_not_equivalent,sem_0012,doob_optional_stopping_theorem,related_but_not_equivalent,2,0.529361,0.355000,0.355000,True,False,False,Appliquez le théorème d'arrêt optionnel de Doob à $(W_t)_{t\geq 0}$ au temps d'arrêt $\tau$,L'arrêt optionnel concerne les martingales évaluées en des temps d'arrêt.
fr,sem_0012_unrelated,sem_0012,doob_optional_stopping_theorem,unrelated,1,0.209824,0.355000,0.355000,False,False,True,Appliquez le théorème d'arrêt optionnel de Doob à $(W_t)_{t\geq 0}$ au temps d'arrêt $\tau$,Une matrice symétrique réelle est diagonalisable avec des valeurs propres réelles.
fr,sem_0012_unrelated,sem_0012,doob_optional_stopping_theorem,unrelated,2,0.419515,0.355000,0.355000,True,False,False,Appliquez le théorème d'arrêt optionnel de Doob à $(W_t)_{t\geq 0}$ au temps d'arrêt $\tau$,La règle de dérivation en chaîne s'applique à une composition de fonctions.
