subquestion_index,dimension,field,gt_atom_index,model_atom_index,gt_atom_path,model_atom_path,gt_source,score,matched,gt_text,model_text
1,D1,outcomes,4,2,subquestions[1].atoms/set[2]/list[2],subquestions[1].atoms/list[2],gt_atom,0.413084,False,"This shows that the increments are stationary | and have law \(\mathcal{N}(0, t-s)\).","The increments are independent: for any 0 <= s < t < u, X_u - X_t is independent of X_s"
1,D1,outcomes,4,3,subquestions[1].atoms/set[2]/list[2],subquestions[1].atoms/list[3],gt_atom,0.413084,False,"This shows that the increments are stationary | and have law \(\mathcal{N}(0, t-s)\).","The increments are independent: for any 0 <= s < t < u, X_u - X_t is independent of X_s"
1,D1,outcomes,4,4,subquestions[1].atoms/set[2]/list[2],subquestions[1].atoms/list[4],gt_atom,0.202049,False,"This shows that the increments are stationary | and have law \(\mathcal{N}(0, t-s)\).",Var(X_t) = t
1,D1,outcomes,4,5,subquestions[1].atoms/set[2]/list[2],subquestions[1].atoms/list[5],gt_atom,0.196766,False,"This shows that the increments are stationary | and have law \(\mathcal{N}(0, t-s)\).",E[(X_u-X_t)^2] = |u-t|
1,D1,outcomes,5,1,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[1],gt_atom,0.011831,False,the classical definition of Brownian motion.,X_0 = 0
1,D1,outcomes,5,2,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[2],gt_atom,0.249957,False,the classical definition of Brownian motion.,"The increments are independent: for any 0 <= s < t < u, X_u - X_t is independent of X_s"
1,D1,outcomes,5,3,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[3],gt_atom,0.249957,False,the classical definition of Brownian motion.,"The increments are independent: for any 0 <= s < t < u, X_u - X_t is independent of X_s"
1,D1,outcomes,5,4,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[4],gt_atom,0.277138,False,the classical definition of Brownian motion.,Var(X_t) = t
1,D1,outcomes,5,5,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[5],gt_atom,0.302521,False,the classical definition of Brownian motion.,E[(X_u-X_t)^2] = |u-t|
1,D1,outcomes,6,1,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[1],gt_atom,0.011831,False,the classical definition of Brownian motion.,X_0 = 0
1,D1,outcomes,6,2,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[2],gt_atom,0.249957,False,the classical definition of Brownian motion.,"The increments are independent: for any 0 <= s < t < u, X_u - X_t is independent of X_s"
1,D1,outcomes,6,3,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[3],gt_atom,0.249957,False,the classical definition of Brownian motion.,"The increments are independent: for any 0 <= s < t < u, X_u - X_t is independent of X_s"
1,D1,outcomes,6,4,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[4],gt_atom,0.277138,False,the classical definition of Brownian motion.,Var(X_t) = t
1,D1,outcomes,6,5,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[5],gt_atom,0.302521,False,the classical definition of Brownian motion.,E[(X_u-X_t)^2] = |u-t|
1,D3,arguments,1,1,subquestions[1].atoms/set[1]/list[1],subquestions[1].atoms/list[1],gt_atom,0.309695,False,Independence of \(X_s\) and \(X_t - X_s\),Definition of Brownian motion
1,D3,arguments,1,2,subquestions[1].atoms/set[1]/list[1],subquestions[1].atoms/list[2],gt_atom,0.398256,False,Independence of \(X_s\) and \(X_t - X_s\),Properties of Brownian motion
1,D3,arguments,1,3,subquestions[1].atoms/set[1]/list[1],subquestions[1].atoms/list[3],gt_atom,0.398256,False,Independence of \(X_s\) and \(X_t - X_s\),Properties of Brownian motion
1,D3,arguments,1,4,subquestions[1].atoms/set[1]/list[1],subquestions[1].atoms/list[4],gt_atom,0.398256,False,Independence of \(X_s\) and \(X_t - X_s\),Properties of Brownian motion
1,D3,arguments,1,5,subquestions[1].atoms/set[1]/list[1],subquestions[1].atoms/list[5],gt_atom,0.398256,False,Independence of \(X_s\) and \(X_t - X_s\),Properties of Brownian motion
1,D3,arguments,2,1,subquestions[1].atoms/set[1]/list[2],subquestions[1].atoms/list[1],gt_atom,0.200482,False,a linear combination of independent Gaussian increments thus it is Gaussian,Definition of Brownian motion
1,D3,arguments,2,2,subquestions[1].atoms/set[1]/list[2],subquestions[1].atoms/list[2],gt_atom,0.235495,False,a linear combination of independent Gaussian increments thus it is Gaussian,Properties of Brownian motion
1,D3,arguments,2,3,subquestions[1].atoms/set[1]/list[2],subquestions[1].atoms/list[3],gt_atom,0.235495,False,a linear combination of independent Gaussian increments thus it is Gaussian,Properties of Brownian motion
1,D3,arguments,2,4,subquestions[1].atoms/set[1]/list[2],subquestions[1].atoms/list[4],gt_atom,0.235495,False,a linear combination of independent Gaussian increments thus it is Gaussian,Properties of Brownian motion
1,D3,arguments,2,5,subquestions[1].atoms/set[1]/list[2],subquestions[1].atoms/list[5],gt_atom,0.235495,False,a linear combination of independent Gaussian increments thus it is Gaussian,Properties of Brownian motion
1,D3,arguments,3,1,subquestions[1].atoms/set[2]/list[1],subquestions[1].atoms/list[1],gt_atom,-0.063289,False,Calculation,Definition of Brownian motion
1,D3,arguments,3,2,subquestions[1].atoms/set[2]/list[1],subquestions[1].atoms/list[2],gt_atom,0.026993,False,Calculation,Properties of Brownian motion
1,D3,arguments,3,3,subquestions[1].atoms/set[2]/list[1],subquestions[1].atoms/list[3],gt_atom,0.026993,False,Calculation,Properties of Brownian motion
1,D3,arguments,3,4,subquestions[1].atoms/set[2]/list[1],subquestions[1].atoms/list[4],gt_atom,0.026993,False,Calculation,Properties of Brownian motion
1,D3,arguments,3,5,subquestions[1].atoms/set[2]/list[1],subquestions[1].atoms/list[5],gt_atom,0.026993,False,Calculation,Properties of Brownian motion
1,D3,arguments,4,1,subquestions[1].atoms/set[2]/list[2],subquestions[1].atoms/list[1],gt_atom,0.225419,False,thus the law depends only on \(t-s\),Definition of Brownian motion
1,D3,arguments,4,2,subquestions[1].atoms/set[2]/list[2],subquestions[1].atoms/list[2],gt_atom,0.283658,False,thus the law depends only on \(t-s\),Properties of Brownian motion
1,D3,arguments,4,3,subquestions[1].atoms/set[2]/list[2],subquestions[1].atoms/list[3],gt_atom,0.283658,False,thus the law depends only on \(t-s\),Properties of Brownian motion
1,D3,arguments,4,4,subquestions[1].atoms/set[2]/list[2],subquestions[1].atoms/list[4],gt_atom,0.283658,False,thus the law depends only on \(t-s\),Properties of Brownian motion
1,D3,arguments,4,5,subquestions[1].atoms/set[2]/list[2],subquestions[1].atoms/list[5],gt_atom,0.283658,False,thus the law depends only on \(t-s\),Properties of Brownian motion
1,D3,arguments,5,1,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[1],gt_atom,0.189591,False,plus the assumption of continuity of paths,Definition of Brownian motion
1,D3,arguments,5,2,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[2],gt_atom,0.208923,False,plus the assumption of continuity of paths,Properties of Brownian motion
1,D3,arguments,5,3,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[3],gt_atom,0.208923,False,plus the assumption of continuity of paths,Properties of Brownian motion
1,D3,arguments,5,4,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[4],gt_atom,0.208923,False,plus the assumption of continuity of paths,Properties of Brownian motion
1,D3,arguments,5,5,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[5],gt_atom,0.208923,False,plus the assumption of continuity of paths,Properties of Brownian motion
1,D3,arguments,6,1,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[1],gt_atom,0.215755,False,by taking the continuous version via Kolmogorov's theorem,Definition of Brownian motion
1,D3,arguments,6,2,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[2],gt_atom,0.307091,False,by taking the continuous version via Kolmogorov's theorem,Properties of Brownian motion
1,D3,arguments,6,3,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[3],gt_atom,0.307091,False,by taking the continuous version via Kolmogorov's theorem,Properties of Brownian motion
1,D3,arguments,6,4,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[4],gt_atom,0.307091,False,by taking the continuous version via Kolmogorov's theorem,Properties of Brownian motion
1,D3,arguments,6,5,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[5],gt_atom,0.307091,False,by taking the continuous version via Kolmogorov's theorem,Properties of Brownian motion
1,D4,required_precondition_coverage,1,1,subquestions[1].atoms/set[1]/list[1].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.603494,True,"For \(s \leq t\), we decompose \(X_t = X_s + (X_t - X_s)\).",A stochastic process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,1,2,subquestions[1].atoms/set[1]/list[1].preconditions[1],subquestions[1].atoms/list[2],gt_precondition,0.603271,True,"For \(s \leq t\), we decompose \(X_t = X_s + (X_t - X_s)\).","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,1,3,subquestions[1].atoms/set[1]/list[1].preconditions[1],subquestions[1].atoms/list[3],gt_precondition,0.603271,True,"For \(s \leq t\), we decompose \(X_t = X_s + (X_t - X_s)\).","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,1,4,subquestions[1].atoms/set[1]/list[1].preconditions[1],subquestions[1].atoms/list[4],gt_precondition,0.603271,True,"For \(s \leq t\), we decompose \(X_t = X_s + (X_t - X_s)\).","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,1,5,subquestions[1].atoms/set[1]/list[1].preconditions[1],subquestions[1].atoms/list[5],gt_precondition,0.603271,True,"For \(s \leq t\), we decompose \(X_t = X_s + (X_t - X_s)\).","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,2,1,subquestions[1].atoms/set[1]/list[2].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.483044,True,Standard Brownian motion has Gaussian increments,A stochastic process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,2,2,subquestions[1].atoms/set[1]/list[2].preconditions[1],subquestions[1].atoms/list[2],gt_precondition,0.524831,True,Standard Brownian motion has Gaussian increments,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,2,3,subquestions[1].atoms/set[1]/list[2].preconditions[1],subquestions[1].atoms/list[3],gt_precondition,0.524831,True,Standard Brownian motion has Gaussian increments,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,2,4,subquestions[1].atoms/set[1]/list[2].preconditions[1],subquestions[1].atoms/list[4],gt_precondition,0.524831,True,Standard Brownian motion has Gaussian increments,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,2,5,subquestions[1].atoms/set[1]/list[2].preconditions[1],subquestions[1].atoms/list[5],gt_precondition,0.524831,True,Standard Brownian motion has Gaussian increments,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,3,1,subquestions[1].atoms/set[1]/list[2].preconditions[2],subquestions[1].atoms/list[1],gt_precondition,0.317444,False,"\(X_0 = 0\),",A stochastic process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,3,2,subquestions[1].atoms/set[1]/list[2].preconditions[2],subquestions[1].atoms/list[2],gt_precondition,0.917187,True,"\(X_0 = 0\),","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,3,3,subquestions[1].atoms/set[1]/list[2].preconditions[2],subquestions[1].atoms/list[3],gt_precondition,0.917187,True,"\(X_0 = 0\),","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,3,4,subquestions[1].atoms/set[1]/list[2].preconditions[2],subquestions[1].atoms/list[4],gt_precondition,0.917187,True,"\(X_0 = 0\),","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,3,5,subquestions[1].atoms/set[1]/list[2].preconditions[2],subquestions[1].atoms/list[5],gt_precondition,0.917187,True,"\(X_0 = 0\),","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,4,1,subquestions[1].atoms/set[2]/list[1].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.566641,True,"Using property ${\rm Cov}(X_s,X_t)=\inf(s,t).$",A stochastic process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,4,2,subquestions[1].atoms/set[2]/list[1].preconditions[1],subquestions[1].atoms/list[2],gt_precondition,0.896349,True,"Using property ${\rm Cov}(X_s,X_t)=\inf(s,t).$","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,4,3,subquestions[1].atoms/set[2]/list[1].preconditions[1],subquestions[1].atoms/list[3],gt_precondition,0.896349,True,"Using property ${\rm Cov}(X_s,X_t)=\inf(s,t).$","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,4,4,subquestions[1].atoms/set[2]/list[1].preconditions[1],subquestions[1].atoms/list[4],gt_precondition,0.896349,True,"Using property ${\rm Cov}(X_s,X_t)=\inf(s,t).$","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,4,5,subquestions[1].atoms/set[2]/list[1].preconditions[1],subquestions[1].atoms/list[5],gt_precondition,0.896349,True,"Using property ${\rm Cov}(X_s,X_t)=\inf(s,t).$","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,5,1,subquestions[1].atoms/set[2]/list[1].preconditions[2],subquestions[1].atoms/list[1],gt_precondition,0.483890,True,"Compute $\text{Cov}(X_t - X_s, X_v - X_u)$ for \(s < t \leq u < v\).",A stochastic process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,5,2,subquestions[1].atoms/set[2]/list[1].preconditions[2],subquestions[1].atoms/list[2],gt_precondition,0.744860,True,"Compute $\text{Cov}(X_t - X_s, X_v - X_u)$ for \(s < t \leq u < v\).","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,5,3,subquestions[1].atoms/set[2]/list[1].preconditions[2],subquestions[1].atoms/list[3],gt_precondition,0.744860,True,"Compute $\text{Cov}(X_t - X_s, X_v - X_u)$ for \(s < t \leq u < v\).","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,5,4,subquestions[1].atoms/set[2]/list[1].preconditions[2],subquestions[1].atoms/list[4],gt_precondition,0.744860,True,"Compute $\text{Cov}(X_t - X_s, X_v - X_u)$ for \(s < t \leq u < v\).","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,5,5,subquestions[1].atoms/set[2]/list[1].preconditions[2],subquestions[1].atoms/list[5],gt_precondition,0.744860,True,"Compute $\text{Cov}(X_t - X_s, X_v - X_u)$ for \(s < t \leq u < v\).","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,6,1,subquestions[1].atoms/set[2]/list[2].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.134651,False,Compute the variance of an increment of $X$,A stochastic process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,6,2,subquestions[1].atoms/set[2]/list[2].preconditions[1],subquestions[1].atoms/list[2],gt_precondition,0.200690,False,Compute the variance of an increment of $X$,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,6,3,subquestions[1].atoms/set[2]/list[2].preconditions[1],subquestions[1].atoms/list[3],gt_precondition,0.200690,False,Compute the variance of an increment of $X$,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,6,4,subquestions[1].atoms/set[2]/list[2].preconditions[1],subquestions[1].atoms/list[4],gt_precondition,0.200690,False,Compute the variance of an increment of $X$,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,6,5,subquestions[1].atoms/set[2]/list[2].preconditions[1],subquestions[1].atoms/list[5],gt_precondition,0.200690,False,Compute the variance of an increment of $X$,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,7,1,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.111726,False,disjoint increments are independent,A stochastic process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,7,2,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[1],subquestions[1].atoms/list[2],gt_precondition,0.148157,False,disjoint increments are independent,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,7,3,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[1],subquestions[1].atoms/list[3],gt_precondition,0.148157,False,disjoint increments are independent,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,7,4,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[1],subquestions[1].atoms/list[4],gt_precondition,0.148157,False,disjoint increments are independent,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,7,5,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[1],subquestions[1].atoms/list[5],gt_precondition,0.148157,False,disjoint increments are independent,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,8,1,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[2],subquestions[1].atoms/list[1],gt_precondition,0.319455,False,"the law of increments is Gaussian centered of variance $t-s$, i.e. \(\mathcal{N}(0, t-s)\),",A stochastic process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,8,2,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[2],subquestions[1].atoms/list[2],gt_precondition,0.418482,True,"the law of increments is Gaussian centered of variance $t-s$, i.e. \(\mathcal{N}(0, t-s)\),","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,8,3,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[2],subquestions[1].atoms/list[3],gt_precondition,0.418482,True,"the law of increments is Gaussian centered of variance $t-s$, i.e. \(\mathcal{N}(0, t-s)\),","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,8,4,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[2],subquestions[1].atoms/list[4],gt_precondition,0.418482,True,"the law of increments is Gaussian centered of variance $t-s$, i.e. \(\mathcal{N}(0, t-s)\),","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,8,5,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[2],subquestions[1].atoms/list[5],gt_precondition,0.418482,True,"the law of increments is Gaussian centered of variance $t-s$, i.e. \(\mathcal{N}(0, t-s)\),","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
2,D1,outcomes,1,1,subquestions[2].atoms/set[1],subquestions[2].atoms/list[1],gt_atom,0.622930,True,$\lim_{t \to 0^+} t W_{1/t} = 0$ a.s.,"{X_t=t\;W_{\\frac 1t}, t>0, X_0=0} is a Brownian motion too."
2,D1,outcomes,2,1,subquestions[2].atoms/set[2],subquestions[2].atoms/list[1],gt_atom,0.196215,False,thus it is centered Gaussian. \\,"{X_t=t\;W_{\\frac 1t}, t>0, X_0=0} is a Brownian motion too."
2,D1,outcomes,3,1,subquestions[2].atoms/set[3],subquestions[2].atoms/list[1],gt_atom,0.524349,True,"i.e. $\mathbb{E}[X_t X_s] = \min(t,s)$. \\","{X_t=t\;W_{\\frac 1t}, t>0, X_0=0} is a Brownian motion too."
2,D1,outcomes,4,1,subquestions[2].atoms/set[4],subquestions[2].atoms/list[1],gt_atom,0.613695,True,that \(X\) is a Brownian motion.,"{X_t=t\;W_{\\frac 1t}, t>0, X_0=0} is a Brownian motion too."
2,D3,arguments,1,1,subquestions[2].atoms/set[1],subquestions[2].atoms/list[1],gt_atom,0.110816,False,Hence by the law of large numbers for Brownian motion,Scaling and time transformation
2,D3,arguments,2,1,subquestions[2].atoms/set[2],subquestions[2].atoms/list[1],gt_atom,0.255878,False,is a linear combination of the \(W_{1/t_i}\),Scaling and time transformation
2,D3,arguments,3,1,subquestions[2].atoms/set[3],subquestions[2].atoms/list[1],gt_atom,0.227017,False,Calculation,Scaling and time transformation
2,D3,arguments,4,1,subquestions[2].atoms/set[4],subquestions[2].atoms/list[1],gt_atom,0.143417,False,we get by definition of a Brownian motion,Scaling and time transformation
2,D4,required_precondition_coverage,1,1,subquestions[1].atoms/set[1]/list[1].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.480477,True,"\(\mathrm{Cov}(X_s, X_t) = \min(s,t)\)","A stochastic process {\\{W_t, t \geq 0\\}} is a Brownian motion."
2,D4,required_precondition_coverage,2,1,subquestions[1].atoms/set[1]/list[2].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.406784,False,The process is therefore centered Gaussian,"A stochastic process {\\{W_t, t \geq 0\\}} is a Brownian motion."
2,D4,required_precondition_coverage,3,1,subquestions[1].atoms/set[2]/list[1].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.210635,False,"disjoint increments are uncorrelated, hence independent","A stochastic process {\\{W_t, t \geq 0\\}} is a Brownian motion."
2,D4,required_precondition_coverage,4,1,subquestions[1].atoms/set[2]/list[2].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.171700,False,This shows that the increments are stationary,"A stochastic process {\\{W_t, t \geq 0\\}} is a Brownian motion."
2,D4,required_precondition_coverage,5,1,subquestions[1].atoms/set[2]/list[2].outcomes[2],subquestions[2].atoms/list[1],previous_outcome,0.369144,False,"and have law \(\mathcal{N}(0, t-s)\).","A stochastic process {\\{W_t, t \geq 0\\}} is a Brownian motion."
2,D4,required_precondition_coverage,6,1,subquestions[1].atoms/set[2]/list[3]/set[1].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.668898,True,the classical definition of Brownian motion.,"A stochastic process {\\{W_t, t \geq 0\\}} is a Brownian motion."
