status,error,exercise,strategy,call1_model,language,variation,embedding_model,threshold,judge_model,judge_low_threshold,judge_high_threshold,ground_truth_subquestions,prediction_subquestions,D1_mean_best_score,D1_coverage,D1_precision,D1_f1,D2_mean_best_score,D2_coverage,D2_precision,D2_f1,D3_mean_best_score,D3_coverage,D3_precision,D3_f1,D4_order_score,D4_order_coverage,D4_strict_order_score,D4_total_constraints,D4_respected_constraints,D4_violated_constraints,D4_unmatched_constraints,overall_mean_score,overall_with_D4_score,prediction_path,ground_truth_path,output_dir
ok,,pc4_q4,acc,llama3.2-1b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.710987,0.888889,1.000000,0.941176,-0.006284,0.000000,0.000000,0.000000,0.789904,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.498202,0.623652,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/role_quant_expert/pc4_q4_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/llama3.2-1b/pc4_q4_acc
ok,,pc4_q4,gtf,llama3.2-1b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.673124,0.777778,1.000000,0.875000,-0.051735,0.000000,0.000000,0.000000,0.843141,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.488177,0.616133,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/role_quant_expert/pc4_q4_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/llama3.2-1b/pc4_q4_gtf
ok,,pc4_q4,self,llama3.2-1b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.627864,0.777778,1.000000,0.875000,-0.051735,0.000000,0.000000,0.000000,0.837554,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.471228,0.603421,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/role_quant_expert/pc4_q4_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/llama3.2-1b/pc4_q4_self
ok,,pc4_q4,seq,llama3.2-1b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.768947,1.000000,0.857143,0.923077,-0.051735,0.000000,0.000000,0.000000,0.779137,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.498783,0.624087,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/role_quant_expert/pc4_q4_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/llama3.2-1b/pc4_q4_seq
ok,,pc2_q1,acc,qwen2.5-coder-0.5b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.495630,0.650000,1.000000,0.787879,0.264863,0.400000,1.000000,0.571429,0.513792,0.700000,0.800000,0.746667,0.000000,0.166667,0.000000,6,0,1,5,0.424762,0.318571,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/role_quant_expert/pc2_q1_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/qwen2.5-coder-0.5b/pc2_q1_acc
ok,,pc2_q1,self,qwen2.5-coder-0.5b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.496298,0.700000,1.000000,0.823529,0.304375,0.400000,0.666667,0.500000,0.473510,0.700000,0.944444,0.804054,0.000000,0.000000,0.000000,6,0,0,6,0.424728,0.318546,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/role_quant_expert/pc2_q1_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/qwen2.5-coder-0.5b/pc2_q1_self
ok,,pc2_q1,seq,qwen2.5-coder-0.5b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.376958,0.550000,1.000000,0.709677,0.249902,0.000000,0.000000,0.000000,0.470169,0.600000,1.000000,0.750000,0.000000,0.166667,0.000000,6,0,1,5,0.365676,0.274257,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/role_quant_expert/pc2_q1_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/qwen2.5-coder-0.5b/pc2_q1_seq
ok,,pc4_q4,acc,qwen2.5-coder-0.5b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.628506,0.555556,1.000000,0.714286,0.255391,0.500000,0.500000,0.500000,0.772361,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.552086,0.664065,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/role_quant_expert/pc4_q4_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/qwen2.5-coder-0.5b/pc4_q4_acc
ok,,pc4_q4,gtf,qwen2.5-coder-0.5b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.628506,0.555556,1.000000,0.714286,0.150299,0.000000,0.000000,0.000000,0.871398,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.550068,0.662551,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/role_quant_expert/pc4_q4_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/qwen2.5-coder-0.5b/pc4_q4_gtf
ok,,pc4_q4,self,qwen2.5-coder-0.5b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.611167,0.555556,1.000000,0.714286,-0.051735,0.000000,0.000000,0.000000,0.826199,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.461877,0.596408,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/role_quant_expert/pc4_q4_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/qwen2.5-coder-0.5b/pc4_q4_self
ok,,pc4_q4,seq,qwen2.5-coder-0.5b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.738676,0.777778,1.000000,0.875000,-0.051735,0.000000,0.000000,0.000000,0.847166,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.511369,0.633527,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/role_quant_expert/pc4_q4_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/qwen2.5-coder-0.5b/pc4_q4_seq
ok,,pc2_q1,self,qwen3-0.6b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.486106,0.650000,1.000000,0.787879,0.303774,0.400000,1.000000,0.571429,0.431081,0.600000,1.000000,0.750000,0.000000,0.000000,0.000000,6,0,0,6,0.406987,0.305240,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen3-0.6b/en/role_quant_expert/pc2_q1_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/qwen3-0.6b/pc2_q1_self
ok,,pc4_q4,self,qwen3-0.6b,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.709706,0.777778,1.000000,0.875000,0.394398,0.500000,0.500000,0.500000,0.826951,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.643685,0.732764,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen3-0.6b/en/role_quant_expert/pc4_q4_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/qwen3-0.6b/pc4_q4_self
ok,,pc2_q1,acc,tinyllama,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.459918,0.700000,1.000000,0.823529,0.209185,0.200000,1.000000,0.333333,0.451329,0.700000,1.000000,0.823529,1.000000,0.166667,0.166667,6,1,0,5,0.373477,0.321775,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/tinyllama/en/role_quant_expert/pc2_q1_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/tinyllama/pc2_q1_acc
ok,,pc2_q1,self,tinyllama,en,role_quant_expert,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.496085,0.650000,1.000000,0.787879,0.308890,0.400000,0.500000,0.444444,0.473647,0.700000,1.000000,0.823529,0.000000,0.000000,0.000000,6,0,0,6,0.426207,0.319655,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/tinyllama/en/role_quant_expert/pc2_q1_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/role_quant_expert/embedding_only/matrices/tinyllama/pc2_q1_self
