subquestion_index,dimension,field,gt_atom_index,model_atom_index,gt_atom_path,model_atom_path,gt_source,score,matched,gt_text,model_text
1,D4,required_precondition_coverage,4,1,subquestions[1].atoms/set[2]/list[1].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.558971,True,"Using property ${\rm Cov}(X_s,X_t)=\inf(s,t).$",A process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,5,1,subquestions[1].atoms/set[2]/list[1].preconditions[2],subquestions[1].atoms/list[1],gt_precondition,0.475445,True,"Compute $\text{Cov}(X_t - X_s, X_v - X_u)$ for \(s < t \leq u < v\).",A process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,6,1,subquestions[1].atoms/set[2]/list[2].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.113059,False,Compute the variance of an increment of $X$,A process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,7,1,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.110106,False,disjoint increments are independent,A process (X_t)_{t\in \R^+} is a Brownian motion
1,D4,required_precondition_coverage,8,1,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[2],subquestions[1].atoms/list[1],gt_precondition,0.313737,False,"the law of increments is Gaussian centered of variance $t-s$, i.e. \(\mathcal{N}(0, t-s)\),",A process (X_t)_{t\in \R^+} is a Brownian motion
2,D1,outcomes,1,1,subquestions[2].atoms/set[1],subquestions[2].atoms/list[1],gt_atom,0.639861,True,$\lim_{t \to 0^+} t W_{1/t} = 0$ a.s.,"\( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is a Brownian motion"
2,D1,outcomes,2,1,subquestions[2].atoms/set[2],subquestions[2].atoms/list[1],gt_atom,0.212515,False,thus it is centered Gaussian. \\,"\( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is a Brownian motion"
2,D1,outcomes,3,1,subquestions[2].atoms/set[3],subquestions[2].atoms/list[1],gt_atom,0.510487,True,"i.e. $\mathbb{E}[X_t X_s] = \min(t,s)$. \\","\( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is a Brownian motion"
2,D1,outcomes,4,1,subquestions[2].atoms/set[4],subquestions[2].atoms/list[1],gt_atom,0.619174,True,that \(X\) is a Brownian motion.,"\( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is a Brownian motion"
2,D3,arguments,1,1,subquestions[2].atoms/set[1],subquestions[2].atoms/list[1],gt_atom,0.552834,True,Hence by the law of large numbers for Brownian motion,Properties of Brownian motion and conditional probability
2,D3,arguments,2,1,subquestions[2].atoms/set[2],subquestions[2].atoms/list[1],gt_atom,0.189181,False,is a linear combination of the \(W_{1/t_i}\),Properties of Brownian motion and conditional probability
2,D3,arguments,3,1,subquestions[2].atoms/set[3],subquestions[2].atoms/list[1],gt_atom,0.012189,False,Calculation,Properties of Brownian motion and conditional probability
2,D3,arguments,4,1,subquestions[2].atoms/set[4],subquestions[2].atoms/list[1],gt_atom,0.649284,True,we get by definition of a Brownian motion,Properties of Brownian motion and conditional probability
2,D4,required_precondition_coverage,1,1,subquestions[1].atoms/set[1]/list[1].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.411608,False,"\(\mathrm{Cov}(X_s, X_t) = \min(s,t)\)","Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
2,D4,required_precondition_coverage,2,1,subquestions[1].atoms/set[1]/list[2].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.339661,False,The process is therefore centered Gaussian,"Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
2,D4,required_precondition_coverage,3,1,subquestions[1].atoms/set[2]/list[1].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.206840,False,"disjoint increments are uncorrelated, hence independent","Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
2,D4,required_precondition_coverage,4,1,subquestions[1].atoms/set[2]/list[2].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.147948,False,This shows that the increments are stationary,"Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
2,D4,required_precondition_coverage,5,1,subquestions[1].atoms/set[2]/list[2].outcomes[2],subquestions[2].atoms/list[1],previous_outcome,0.306757,False,"and have law \(\mathcal{N}(0, t-s)\).","Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
2,D4,required_precondition_coverage,6,1,subquestions[1].atoms/set[2]/list[3]/set[1].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.574910,True,the classical definition of Brownian motion.,"Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
2,D4,required_precondition_coverage,7,1,subquestions[2].atoms/set[1].preconditions[1],subquestions[2].atoms/list[1],gt_precondition,0.546969,True,compute $\lim_{t \to 0^+} t W_{1/t}$,"Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
2,D4,required_precondition_coverage,8,1,subquestions[2].atoms/set[2].preconditions[1],subquestions[2].atoms/list[1],gt_precondition,0.397963,False,"For any arbitrary \(t_1, \dots, t_n\), the vector \((X_{t_1}, \dots, X_{t_n})\)","Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
2,D4,required_precondition_coverage,9,1,subquestions[2].atoms/set[4].preconditions[1],subquestions[2].atoms/list[1],gt_precondition,0.445218,True,"continuity: $\lim_{t \to 0^+} X_t = 0$ a.s.,","Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
2,D4,required_precondition_coverage,10,1,subquestions[2].atoms/set[4].preconditions[2],subquestions[2].atoms/list[1],gt_precondition,0.398874,False,"Gaussianity: the vector \((X_{t_1}, \dots, X_{t_n})\) is centered Gaussian for any set of times","Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
2,D4,required_precondition_coverage,11,1,subquestions[2].atoms/set[4].preconditions[3],subquestions[2].atoms/list[1],gt_precondition,0.380811,False,"covariance: $\mathbb{E}[X_t X_s] = \min(t,s)$,","Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
2,D4,required_precondition_coverage,12,1,subquestions[2].atoms/set[4].preconditions[4],subquestions[2].atoms/list[1],gt_precondition,0.308453,False,adding \(X_0 = 0\),"Given a Brownian motion \( W_t \), we need to show that \( \{X_t=t\;W_{\frac{1t}, t>0, X_0=0}\} \) is also a Brownian motion."
