status,error,exercise,strategy,call1_model,language,variation,embedding_model,threshold,judge_model,judge_low_threshold,judge_high_threshold,ground_truth_subquestions,prediction_subquestions,D1_mean_best_score,D1_coverage,D1_precision,D1_f1,D2_mean_best_score,D2_coverage,D2_precision,D2_f1,D3_mean_best_score,D3_coverage,D3_precision,D3_f1,D4_order_score,D4_order_coverage,D4_strict_order_score,D4_total_constraints,D4_respected_constraints,D4_violated_constraints,D4_unmatched_constraints,overall_mean_score,overall_with_D4_score,prediction_path,ground_truth_path,output_dir
ok,,pc4_q4,acc,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.469057,0.444444,1.000000,0.615385,-0.051735,0.000000,0.000000,0.000000,0.865819,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.427714,0.570785,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.1-8b/en/baseline/pc4_q4_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.1-8b/pc4_q4_acc
ok,,pc4_q4,gtf,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.664650,0.777778,1.000000,0.875000,-0.051735,0.000000,0.000000,0.000000,0.876360,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.496425,0.622319,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.1-8b/en/baseline/pc4_q4_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.1-8b/pc4_q4_gtf
ok,,pc4_q4,self,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.469057,0.444444,1.000000,0.615385,-0.051735,0.000000,0.000000,0.000000,0.875992,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.431105,0.573328,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.1-8b/en/baseline/pc4_q4_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.1-8b/pc4_q4_self
ok,,pc4_q4,seq,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.469057,0.444444,1.000000,0.615385,0.025523,0.000000,0.000000,0.000000,0.855753,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.450111,0.587583,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.1-8b/en/baseline/pc4_q4_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.1-8b/pc4_q4_seq
ok,,pc2_q1,acc,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.387711,0.300000,1.000000,0.461538,0.276975,0.000000,0.000000,0.000000,0.443264,0.400000,1.000000,0.571429,1.000000,0.166667,0.166667,6,1,0,5,0.369317,0.318654,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/baseline/pc2_q1_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.2-1b/pc2_q1_acc
ok,,pc2_q1,gtf,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.368971,0.250000,1.000000,0.400000,0.228763,0.200000,1.000000,0.333333,0.460659,0.700000,1.000000,0.823529,0.000000,0.000000,0.000000,6,0,0,6,0.352798,0.264598,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/baseline/pc2_q1_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.2-1b/pc2_q1_gtf
ok,,pc2_q1,self,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.409040,0.300000,1.000000,0.461538,0.333630,0.200000,0.333333,0.250000,0.551544,0.700000,1.000000,0.823529,1.000000,0.166667,0.166667,6,1,0,5,0.431405,0.365220,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/baseline/pc2_q1_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.2-1b/pc2_q1_self
ok,,pc2_q1,seq,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.368971,0.250000,1.000000,0.400000,0.274552,0.000000,0.000000,0.000000,0.502244,0.500000,1.000000,0.666667,1.000000,0.166667,0.166667,6,1,0,5,0.381922,0.328108,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/baseline/pc2_q1_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.2-1b/pc2_q1_seq
ok,,pc4_q4,acc,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.469057,0.444444,1.000000,0.615385,-0.051735,0.000000,0.000000,0.000000,0.830304,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.415875,0.561906,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/baseline/pc4_q4_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.2-1b/pc4_q4_acc
ok,,pc4_q4,gtf,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.533802,0.444444,1.000000,0.615385,0.249698,0.500000,0.500000,0.500000,0.797681,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.527060,0.645295,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/baseline/pc4_q4_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.2-1b/pc4_q4_gtf
ok,,pc4_q4,self,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.469057,0.444444,1.000000,0.615385,-0.051735,0.000000,0.000000,0.000000,0.728285,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.381869,0.536402,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/baseline/pc4_q4_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.2-1b/pc4_q4_self
ok,,pc4_q4,seq,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.672961,0.555556,0.500000,0.526316,0.340875,0.500000,0.500000,0.500000,0.916667,1.000000,0.625000,0.769231,1.000000,1.000000,1.000000,0,0,0,0,0.643501,0.732626,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/llama3.2-1b/en/baseline/pc4_q4_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/llama3.2-1b/pc4_q4_seq
ok,,pc2_q1,acc,qwen2.5-coder-0.5b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.382114,0.300000,1.000000,0.461538,0.289525,0.200000,0.500000,0.285714,0.436984,0.700000,1.000000,0.823529,0.000000,0.000000,0.000000,6,0,0,6,0.369541,0.277156,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/baseline/pc2_q1_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/qwen2.5-coder-0.5b/pc2_q1_acc
ok,,pc2_q1,gtf,qwen2.5-coder-0.5b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.415857,0.350000,1.000000,0.518519,0.336064,0.200000,0.500000,0.285714,0.506255,0.500000,1.000000,0.666667,1.000000,0.333333,0.333333,6,2,0,4,0.419392,0.397877,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/baseline/pc2_q1_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/qwen2.5-coder-0.5b/pc2_q1_gtf
ok,,pc2_q1,self,qwen2.5-coder-0.5b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.425309,0.350000,1.000000,0.518519,0.294878,0.200000,0.500000,0.285714,0.209053,0.300000,0.500000,0.375000,0.000000,0.000000,0.000000,6,0,0,6,0.309747,0.232310,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/baseline/pc2_q1_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/qwen2.5-coder-0.5b/pc2_q1_self
ok,,pc2_q1,seq,qwen2.5-coder-0.5b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.365192,0.250000,1.000000,0.400000,0.287457,0.300000,1.000000,0.461538,0.449618,0.700000,1.000000,0.823529,0.000000,0.000000,0.000000,6,0,0,6,0.367422,0.275567,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/baseline/pc2_q1_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/qwen2.5-coder-0.5b/pc2_q1_seq
ok,,pc4_q4,acc,qwen2.5-coder-0.5b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,llama3.1:8b,0.275000,0.475000,2,2,0.510931,0.444444,1.000000,0.615385,0.500000,0.000000,0.000000,0.000000,0.876611,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.629181,0.721886,/home/xinyi.liang/dev_python/llmaths/project/outputs/selected_responses/qwen2.5-coder-0.5b/en/baseline/pc4_q4_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/parsed_responses/en/baseline/with_judge/matrices/qwen2.5-coder-0.5b/pc4_q4_acc
