status,error,exercise,strategy,call1_model,language,variation,embedding_model,threshold,judge_model,judge_low_threshold,judge_high_threshold,ground_truth_subquestions,prediction_subquestions,D1_mean_best_score,D1_coverage,D1_precision,D1_f1,D3_mean_best_score,D3_coverage,D3_precision,D3_f1,D4_mean_best_score,D4_coverage,D4_precision,D4_f1,D2_order_score,D2_order_coverage,D2_strict_order_score,D2_total_constraints,D2_respected_constraints,D2_violated_constraints,D2_unmatched_constraints,overall_mean_score,overall_with_D2_score,prediction_path,ground_truth_path,output_dir
ok,,pc2_q1,self,deepseek-r1-7b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.485957,0.600000,1.000000,0.750000,0.288234,0.200000,0.500000,0.285714,0.364671,0.450000,1.000000,0.620690,1.000000,0.166667,0.166667,6,1,0,5,0.379620,0.326382,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/deepseek-r1-7b/en/baseline/pc2_q1_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/deepseek-r1-7b/en/baseline/pc2_q1_self
ok,,pc2_q1,seq,deepseek-r1-7b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.489837,0.600000,1.000000,0.750000,0.321884,0.300000,1.000000,0.461538,0.400667,0.450000,1.000000,0.620690,1.000000,0.166667,0.166667,6,1,0,5,0.404129,0.344764,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/deepseek-r1-7b/en/baseline/pc2_q1_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/deepseek-r1-7b/en/baseline/pc2_q1_seq
ok,,pc4_q4,acc,deepseek-r1-7b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.873584,1.000000,1.000000,1.000000,0.629153,1.000000,1.000000,1.000000,0.622075,0.555556,1.000000,0.714286,1.000000,1.000000,1.000000,0,0,0,0,0.708271,0.781203,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/deepseek-r1-7b/en/baseline/pc4_q4_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/deepseek-r1-7b/en/baseline/pc4_q4_acc
ok,,pc4_q4,gtf,deepseek-r1-7b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.914744,1.000000,1.000000,1.000000,0.587841,1.000000,1.000000,1.000000,0.622075,0.555556,1.000000,0.714286,1.000000,1.000000,1.000000,0,0,0,0,0.708220,0.781165,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/deepseek-r1-7b/en/baseline/pc4_q4_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/deepseek-r1-7b/en/baseline/pc4_q4_gtf
ok,,pc4_q4,self,deepseek-r1-7b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.872285,1.000000,1.000000,1.000000,0.294240,0.500000,0.500000,0.500000,0.622075,0.555556,1.000000,0.714286,1.000000,1.000000,1.000000,0,0,0,0,0.596200,0.697150,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/deepseek-r1-7b/en/baseline/pc4_q4_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/deepseek-r1-7b/en/baseline/pc4_q4_self
ok,,pc4_q4,seq,deepseek-r1-7b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.883119,1.000000,1.000000,1.000000,0.291895,0.500000,0.666667,0.571429,0.729674,0.777778,1.000000,0.875000,1.000000,1.000000,1.000000,0,0,0,0,0.634896,0.726172,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/deepseek-r1-7b/en/baseline/pc4_q4_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/deepseek-r1-7b/en/baseline/pc4_q4_seq
ok,,pc2_q1,acc,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.536203,0.700000,1.000000,0.823529,0.331251,0.300000,0.500000,0.375000,0.368672,0.450000,1.000000,0.620690,1.000000,0.166667,0.166667,6,1,0,5,0.412042,0.350698,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.1-8b/en/baseline/pc2_q1_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.1-8b/en/baseline/pc2_q1_acc
ok,,pc2_q1,gtf,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.513399,0.700000,1.000000,0.823529,0.277230,0.200000,0.500000,0.285714,0.394415,0.450000,1.000000,0.620690,0.000000,0.000000,0.000000,6,0,0,6,0.395015,0.296261,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.1-8b/en/baseline/pc2_q1_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.1-8b/en/baseline/pc2_q1_gtf
ok,,pc2_q1,self,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.375856,0.400000,1.000000,0.571429,0.268330,0.300000,1.000000,0.461538,0.364015,0.400000,1.000000,0.571429,0.000000,0.000000,0.000000,6,0,0,6,0.336067,0.252050,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.1-8b/en/baseline/pc2_q1_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.1-8b/en/baseline/pc2_q1_self
ok,,pc2_q1,seq,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.456633,0.700000,0.833333,0.760870,0.229929,0.100000,0.666667,0.173913,0.467522,0.650000,1.000000,0.787879,0.000000,0.000000,0.000000,6,0,0,6,0.384695,0.288521,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.1-8b/en/baseline/pc2_q1_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.1-8b/en/baseline/pc2_q1_seq
ok,,pc4_q4,acc,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.865819,1.000000,1.000000,1.000000,-0.051735,0.000000,0.000000,0.000000,0.622075,0.555556,1.000000,0.714286,1.000000,1.000000,1.000000,0,0,0,0,0.478720,0.609040,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.1-8b/en/baseline/pc4_q4_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.1-8b/en/baseline/pc4_q4_acc
ok,,pc4_q4,gtf,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.876360,1.000000,1.000000,1.000000,-0.051735,0.000000,0.000000,0.000000,0.743521,0.777778,1.000000,0.875000,1.000000,1.000000,1.000000,0,0,0,0,0.522715,0.642036,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.1-8b/en/baseline/pc4_q4_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.1-8b/en/baseline/pc4_q4_gtf
ok,,pc4_q4,self,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.875992,1.000000,1.000000,1.000000,-0.051735,0.000000,0.000000,0.000000,0.622075,0.555556,1.000000,0.714286,1.000000,1.000000,1.000000,0,0,0,0,0.482110,0.611583,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.1-8b/en/baseline/pc4_q4_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.1-8b/en/baseline/pc4_q4_self
ok,,pc4_q4,seq,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.855753,1.000000,1.000000,1.000000,0.025523,0.000000,0.000000,0.000000,0.622075,0.555556,1.000000,0.714286,1.000000,1.000000,1.000000,0,0,0,0,0.501117,0.625838,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.1-8b/en/baseline/pc4_q4_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.1-8b/en/baseline/pc4_q4_seq
ok,,pc2_q1,acc,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.408299,0.400000,1.000000,0.571429,0.252487,0.300000,1.000000,0.461538,0.353589,0.450000,1.000000,0.620690,0.000000,0.000000,0.000000,6,0,0,6,0.338125,0.253594,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.2-1b/en/baseline/pc2_q1_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.2-1b/en/baseline/pc2_q1_acc
ok,,pc2_q1,gtf,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.460659,0.700000,1.000000,0.823529,0.228763,0.200000,1.000000,0.333333,0.321950,0.350000,1.000000,0.518519,0.000000,0.000000,0.000000,6,0,0,6,0.337124,0.252843,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.2-1b/en/baseline/pc2_q1_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.2-1b/en/baseline/pc2_q1_gtf
ok,,pc2_q1,self,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.537482,0.700000,1.000000,0.823529,0.314146,0.300000,1.000000,0.461538,0.377565,0.350000,1.000000,0.518519,1.000000,0.166667,0.166667,6,1,0,5,0.409731,0.348965,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.2-1b/en/baseline/pc2_q1_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.2-1b/en/baseline/pc2_q1_self
ok,,pc2_q1,seq,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.480230,0.700000,1.000000,0.823529,0.262132,0.200000,0.500000,0.285714,0.321950,0.350000,1.000000,0.518519,1.000000,0.166667,0.166667,6,1,0,5,0.354771,0.307745,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.2-1b/en/baseline/pc2_q1_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.2-1b/en/baseline/pc2_q1_seq
ok,,pc4_q4,acc,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.830304,1.000000,1.000000,1.000000,-0.051735,0.000000,0.000000,0.000000,0.622075,0.555556,1.000000,0.714286,1.000000,1.000000,1.000000,0,0,0,0,0.466881,0.600161,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.2-1b/en/baseline/pc4_q4_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.2-1b/en/baseline/pc4_q4_acc
ok,,pc4_q4,gtf,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.797681,1.000000,1.000000,1.000000,0.249698,0.500000,0.500000,0.500000,0.646689,0.666667,1.000000,0.800000,1.000000,1.000000,1.000000,0,0,0,0,0.564689,0.673517,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.2-1b/en/baseline/pc4_q4_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.2-1b/en/baseline/pc4_q4_gtf
ok,,pc4_q4,self,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.728285,1.000000,1.000000,1.000000,-0.051735,0.000000,0.000000,0.000000,0.622075,0.555556,1.000000,0.714286,1.000000,1.000000,1.000000,0,0,0,0,0.432875,0.574656,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.2-1b/en/baseline/pc4_q4_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.2-1b/en/baseline/pc4_q4_self
ok,,pc4_q4,seq,llama3.2-1b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.916667,1.000000,0.500000,0.666667,0.340875,0.500000,0.750000,0.600000,0.688794,0.777778,0.625000,0.693069,1.000000,1.000000,1.000000,0,0,0,0,0.648779,0.736584,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/llama3.2-1b/en/baseline/pc4_q4_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/llama3.2-1b/en/baseline/pc4_q4_seq
ok,,pc2_q1,acc,qwen2.5-coder-0.5b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.436984,0.700000,1.000000,0.823529,0.250847,0.200000,0.500000,0.285714,0.351517,0.450000,1.000000,0.620690,0.000000,0.000000,0.000000,6,0,0,6,0.346449,0.259837,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/qwen2.5-coder-0.5b/en/baseline/pc2_q1_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/qwen2.5-coder-0.5b/en/baseline/pc2_q1_acc
ok,,pc2_q1,gtf,qwen2.5-coder-0.5b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.583892,0.700000,1.000000,0.823529,0.296086,0.300000,1.000000,0.461538,0.341331,0.450000,1.000000,0.620690,1.000000,0.166667,0.166667,6,1,0,5,0.407103,0.346994,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/qwen2.5-coder-0.5b/en/baseline/pc2_q1_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/qwen2.5-coder-0.5b/en/baseline/pc2_q1_gtf
ok,,pc2_q1,self,qwen2.5-coder-0.5b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.209053,0.300000,0.500000,0.375000,0.275417,0.200000,0.500000,0.285714,0.394415,0.450000,1.000000,0.620690,0.000000,0.000000,0.000000,6,0,0,6,0.292962,0.219721,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/qwen2.5-coder-0.5b/en/baseline/pc2_q1_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/qwen2.5-coder-0.5b/en/baseline/pc2_q1_self
ok,,pc2_q1,seq,qwen2.5-coder-0.5b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.449618,0.700000,1.000000,0.823529,0.287457,0.300000,1.000000,0.461538,0.316137,0.350000,1.000000,0.518519,0.000000,0.000000,0.000000,6,0,0,6,0.351071,0.263303,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/qwen2.5-coder-0.5b/en/baseline/pc2_q1_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/qwen2.5-coder-0.5b/en/baseline/pc2_q1_seq
ok,,pc4_q4,acc,qwen2.5-coder-0.5b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.876611,1.000000,1.000000,1.000000,0.413780,0.500000,0.500000,0.500000,0.494465,0.666667,1.000000,0.800000,1.000000,1.000000,1.000000,0,0,0,0,0.594952,0.696214,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/qwen2.5-coder-0.5b/en/baseline/pc4_q4_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/qwen2.5-coder-0.5b/en/baseline/pc4_q4_acc
ok,,pc4_q4,gtf,qwen2.5-coder-0.5b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.400000,llama3.1:8b,0.375000,0.415000,2,2,0.853522,1.000000,1.000000,1.000000,0.289452,0.500000,0.500000,0.500000,0.754588,0.777778,1.000000,0.875000,1.000000,1.000000,1.000000,0,0,0,0,0.632521,0.724390,/home/xinyi.liang/dev_python/llmaths/project/outputs/parsed_results/qwen2.5-coder-0.5b/en/baseline/pc4_q4_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation_judge/matrices/qwen2.5-coder-0.5b/en/baseline/pc4_q4_gtf
