subquestion_index,dimension,field,gt_atom_index,model_atom_index,gt_atom_path,model_atom_path,gt_source,score,matched,gt_text,model_text
2,D4,required_precondition_coverage,4,5,subquestions[2].atoms/list[1].preconditions[1],subquestions[2].atoms/list[5],gt_precondition,0.536060,True,$(W_t^2-t)_{t\geq 0}$ is a martingale.,Expectation value of \( W_{\tau-1}^2 \) can be expressed in terms of standard normal distribution
2,D4,required_precondition_coverage,4,6,subquestions[2].atoms/list[1].preconditions[1],subquestions[2].atoms/list[6],gt_precondition,0.550105,True,$(W_t^2-t)_{t\geq 0}$ is a martingale.,"Need to compute integral \( \int_0^{\tau} -W_t^2 \, dt \)"
2,D4,required_precondition_coverage,4,7,subquestions[2].atoms/list[1].preconditions[1],subquestions[2].atoms/list[7],gt_precondition,0.175883,False,$(W_t^2-t)_{t\geq 0}$ is a martingale.,"Need to evaluate integral \( \int_0^{\tau} e^{-t} \, dt \)"
2,D4,required_precondition_coverage,4,8,subquestions[2].atoms/list[1].preconditions[1],subquestions[2].atoms/list[8],gt_precondition,0.549962,True,$(W_t^2-t)_{t\geq 0}$ is a martingale.,Need to compute expectation value of \( W_{\tau}^2 \)
2,D4,required_precondition_coverage,5,1,subquestions[2].atoms/list[1].preconditions[2],subquestions[2].atoms/list[1],gt_precondition,0.914117,True,$\tau$ is a bounded stopping time.,Given that τ is a bounded stopping time
2,D4,required_precondition_coverage,5,2,subquestions[2].atoms/list[1].preconditions[2],subquestions[2].atoms/list[2],gt_precondition,0.341497,False,$\tau$ is a bounded stopping time.,Brownian motion is independent of time
2,D4,required_precondition_coverage,5,3,subquestions[2].atoms/list[1].preconditions[2],subquestions[2].atoms/list[3],gt_precondition,0.538323,True,$\tau$ is a bounded stopping time.,\( W_t < 0 \) implies process will eventually reach negative infinity
2,D4,required_precondition_coverage,5,4,subquestions[2].atoms/list[1].preconditions[2],subquestions[2].atoms/list[4],gt_precondition,0.355136,False,$\tau$ is a bounded stopping time.,Expectation value of \( W_{\tau-1}^2 \) can be expressed in terms of standard normal distribution
2,D4,required_precondition_coverage,5,5,subquestions[2].atoms/list[1].preconditions[2],subquestions[2].atoms/list[5],gt_precondition,0.355136,False,$\tau$ is a bounded stopping time.,Expectation value of \( W_{\tau-1}^2 \) can be expressed in terms of standard normal distribution
2,D4,required_precondition_coverage,5,6,subquestions[2].atoms/list[1].preconditions[2],subquestions[2].atoms/list[6],gt_precondition,0.415196,True,$\tau$ is a bounded stopping time.,"Need to compute integral \( \int_0^{\tau} -W_t^2 \, dt \)"
2,D4,required_precondition_coverage,5,7,subquestions[2].atoms/list[1].preconditions[2],subquestions[2].atoms/list[7],gt_precondition,0.376419,False,$\tau$ is a bounded stopping time.,"Need to evaluate integral \( \int_0^{\tau} e^{-t} \, dt \)"
2,D4,required_precondition_coverage,5,8,subquestions[2].atoms/list[1].preconditions[2],subquestions[2].atoms/list[8],gt_precondition,0.385463,False,$\tau$ is a bounded stopping time.,Need to compute expectation value of \( W_{\tau}^2 \)
