subquestion_index,dimension,field,gt_atom_index,model_atom_index,gt_atom_path,model_atom_path,gt_source,score,matched,gt_text,model_text
1,D4,required_precondition_coverage,4,1,subquestions[1].atoms/set[2]/list[1].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.761015,True,"Using property ${\rm Cov}(X_s,X_t)=\inf(s,t).$","A process \( (X_t)_{t \in \mathbb{R}^+} \) starts at zero. | The process \( (X_t)_{t \in \mathbb{R}^+} \) is a centered Gaussian process. | The covariance of the process \( (X_t)_{t \in \mathbb{R}^+} \) is given by \( \text{Cov}(X_s,X_t)=\min(s,t).$"
1,D4,required_precondition_coverage,5,1,subquestions[1].atoms/set[2]/list[1].preconditions[2],subquestions[1].atoms/list[1],gt_precondition,0.703653,True,"Compute $\text{Cov}(X_t - X_s, X_v - X_u)$ for \(s < t \leq u < v\).","A process \( (X_t)_{t \in \mathbb{R}^+} \) starts at zero. | The process \( (X_t)_{t \in \mathbb{R}^+} \) is a centered Gaussian process. | The covariance of the process \( (X_t)_{t \in \mathbb{R}^+} \) is given by \( \text{Cov}(X_s,X_t)=\min(s,t).$"
1,D4,required_precondition_coverage,6,1,subquestions[1].atoms/set[2]/list[2].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.189122,False,Compute the variance of an increment of $X$,"A process \( (X_t)_{t \in \mathbb{R}^+} \) starts at zero. | The process \( (X_t)_{t \in \mathbb{R}^+} \) is a centered Gaussian process. | The covariance of the process \( (X_t)_{t \in \mathbb{R}^+} \) is given by \( \text{Cov}(X_s,X_t)=\min(s,t).$"
1,D4,required_precondition_coverage,7,1,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.060344,False,disjoint increments are independent,"A process \( (X_t)_{t \in \mathbb{R}^+} \) starts at zero. | The process \( (X_t)_{t \in \mathbb{R}^+} \) is a centered Gaussian process. | The covariance of the process \( (X_t)_{t \in \mathbb{R}^+} \) is given by \( \text{Cov}(X_s,X_t)=\min(s,t).$"
1,D4,required_precondition_coverage,8,1,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[2],subquestions[1].atoms/list[1],gt_precondition,0.427544,True,"the law of increments is Gaussian centered of variance $t-s$, i.e. \(\mathcal{N}(0, t-s)\),","A process \( (X_t)_{t \in \mathbb{R}^+} \) starts at zero. | The process \( (X_t)_{t \in \mathbb{R}^+} \) is a centered Gaussian process. | The covariance of the process \( (X_t)_{t \in \mathbb{R}^+} \) is given by \( \text{Cov}(X_s,X_t)=\min(s,t).$"
2,D1,outcomes,1,1,subquestions[2].atoms/set[1],subquestions[2].atoms/list[1],gt_atom,0.314305,False,$\lim_{t \to 0^+} t W_{1/t} = 0$ a.s.,The transformed process is a Brownian motion too
2,D1,outcomes,2,1,subquestions[2].atoms/set[2],subquestions[2].atoms/list[1],gt_atom,0.245493,False,thus it is centered Gaussian. \\,The transformed process is a Brownian motion too
2,D1,outcomes,3,1,subquestions[2].atoms/set[3],subquestions[2].atoms/list[1],gt_atom,0.396084,False,"i.e. $\mathbb{E}[X_t X_s] = \min(t,s)$. \\",The transformed process is a Brownian motion too
2,D1,outcomes,4,1,subquestions[2].atoms/set[4],subquestions[2].atoms/list[1],gt_atom,0.643047,True,that \(X\) is a Brownian motion.,The transformed process is a Brownian motion too
2,D3,arguments,1,1,subquestions[2].atoms/set[1],subquestions[2].atoms/list[1],gt_atom,0.543378,True,Hence by the law of large numbers for Brownian motion,Scaling and transformation of Brownian motion
2,D3,arguments,2,1,subquestions[2].atoms/set[2],subquestions[2].atoms/list[1],gt_atom,0.233763,False,is a linear combination of the \(W_{1/t_i}\),Scaling and transformation of Brownian motion
2,D3,arguments,3,1,subquestions[2].atoms/set[3],subquestions[2].atoms/list[1],gt_atom,0.025758,False,Calculation,Scaling and transformation of Brownian motion
2,D3,arguments,4,1,subquestions[2].atoms/set[4],subquestions[2].atoms/list[1],gt_atom,0.613327,True,we get by definition of a Brownian motion,Scaling and transformation of Brownian motion
2,D4,required_precondition_coverage,1,1,subquestions[1].atoms/set[1]/list[1].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.400795,True,"\(\mathrm{Cov}(X_s, X_t) = \min(s,t)\)",W_t is a Brownian motion
2,D4,required_precondition_coverage,2,1,subquestions[1].atoms/set[1]/list[2].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.393774,False,The process is therefore centered Gaussian,W_t is a Brownian motion
2,D4,required_precondition_coverage,3,1,subquestions[1].atoms/set[2]/list[1].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.205889,False,"disjoint increments are uncorrelated, hence independent",W_t is a Brownian motion
2,D4,required_precondition_coverage,4,1,subquestions[1].atoms/set[2]/list[2].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.184568,False,This shows that the increments are stationary,W_t is a Brownian motion
2,D4,required_precondition_coverage,5,1,subquestions[1].atoms/set[2]/list[2].outcomes[2],subquestions[2].atoms/list[1],previous_outcome,0.260001,False,"and have law \(\mathcal{N}(0, t-s)\).",W_t is a Brownian motion
2,D4,required_precondition_coverage,6,1,subquestions[1].atoms/set[2]/list[3]/set[1].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.661359,True,the classical definition of Brownian motion.,W_t is a Brownian motion
2,D4,required_precondition_coverage,7,1,subquestions[2].atoms/set[1].preconditions[1],subquestions[2].atoms/list[1],gt_precondition,0.541197,True,compute $\lim_{t \to 0^+} t W_{1/t}$,W_t is a Brownian motion
2,D4,required_precondition_coverage,8,1,subquestions[2].atoms/set[2].preconditions[1],subquestions[2].atoms/list[1],gt_precondition,0.293874,False,"For any arbitrary \(t_1, \dots, t_n\), the vector \((X_{t_1}, \dots, X_{t_n})\)",W_t is a Brownian motion
2,D4,required_precondition_coverage,9,1,subquestions[2].atoms/set[4].preconditions[1],subquestions[2].atoms/list[1],gt_precondition,0.298405,False,"continuity: $\lim_{t \to 0^+} X_t = 0$ a.s.,",W_t is a Brownian motion
2,D4,required_precondition_coverage,10,1,subquestions[2].atoms/set[4].preconditions[2],subquestions[2].atoms/list[1],gt_precondition,0.371362,False,"Gaussianity: the vector \((X_{t_1}, \dots, X_{t_n})\) is centered Gaussian for any set of times",W_t is a Brownian motion
2,D4,required_precondition_coverage,11,1,subquestions[2].atoms/set[4].preconditions[3],subquestions[2].atoms/list[1],gt_precondition,0.411884,True,"covariance: $\mathbb{E}[X_t X_s] = \min(t,s)$,",W_t is a Brownian motion
2,D4,required_precondition_coverage,12,1,subquestions[2].atoms/set[4].preconditions[4],subquestions[2].atoms/list[1],gt_precondition,0.117828,False,adding \(X_0 = 0\),W_t is a Brownian motion
